account_id,customer_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,account_id,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,customer_id,customer_status,churn_label,churn_category,churn_reason,customer_id,gender,age,senior_citizen,married,num_dependents,zip_code,area_id,zip_code,city_name,latitude,longitude,population
YCHR-VBNVT,5012-YSPJJ,31,6,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",YCHR-VBNVT,25.04,776.24,71,No,No,No,54.35,1647,0,5012-YSPJJ,Stayed,No,NULL,NULL,5012-YSPJJ,Male,20,No,Yes,1,96068,1569,96068,Nubieber,41.0825,-121.195,240
YCKC-YPJQP,5778-BVOFB,9,0,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",YCKC-YPJQP,39.19,352.71,20,Yes,No,No,59.5,530.05,0,5778-BVOFB,Stayed,No,NULL,NULL,5778-BVOFB,Female,33,No,No,0,92027,324,92027,Escondido,33.1413,-116.967,48690
YFHA-SSQRX,7969-FFOWG,65,2,No,None,No,Yes,No,No,No,No,No,"Two Year",No,"Credit Card",YFHA-SSQRX,18.07,1174.55,0,No,No,No,19.9,1292.6,0,7969-FFOWG,Stayed,No,NULL,NULL,7969-FFOWG,Male,30,No,Yes,0,93543,754,93543,Littlerock,34.5053,-117.955,11198
YGPT-ECLBF,8887-IPQNC,7,4,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",YGPT-ECLBF,31.43,220.01,24,No,No,No,44.25,313.45,0,8887-IPQNC,Stayed,No,NULL,NULL,8887-IPQNC,Female,61,No,Yes,0,90266,85,90266,"Manhattan Beach",33.8896,-118.397,33758
YIGU-DKCWV,8138-EALND,15,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Credit Card",YIGU-DKCWV,3.49,52.35,0,No,No,No,19.75,311.6,0,8138-EALND,Stayed,No,NULL,NULL,8138-EALND,Male,35,No,No,0,92653,543,92653,"Laguna Hills",33.6069,-117.718,48273
YIPC-EIJDH,5793-YOLJN,55,8,No,None,No,Yes,No,No,No,No,No,"Two Year",No,"Credit Card",YIPC-EIJDH,38.51,2118.05,0,No,No,No,21,1210.3,0,5793-YOLJN,Stayed,No,NULL,NULL,5793-YOLJN,Female,53,No,Yes,3,92368,463,92368,"Oro Grande",34.648,-117.297,909
YIYA-LNGBU,7250-EQKIY,1,1,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",YIYA-LNGBU,9.73,9.73,29,No,No,No,50.45,50.45,0,7250-EQKIY,Churned,Yes,Competitor,"Competitor made better offer",7250-EQKIY,Female,47,No,Yes,2,92027,324,92027,Escondido,33.1413,-116.967,48690
YJGC-RCSCF,4957-SREEC,70,2,No,None,No,Yes,No,No,No,No,No,"Two Year",No,"Credit Card",YJGC-RCSCF,31.78,2224.6,0,No,No,No,20.35,1458.1,35.44,4957-SREEC,Stayed,No,NULL,NULL,4957-SREEC,Male,38,No,Yes,1,92028,325,92028,Fallbrook,33.3626,-117.3,42239
YLAW-EFVYG,6353-BRMMA,54,3,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",YLAW-EFVYG,42.35,2286.9,76,Yes,Yes,Yes,104.1,5645.8,0,6353-BRMMA,Stayed,No,NULL,NULL,6353-BRMMA,Female,62,No,Yes,3,94508,929,94508,Angwin,38.5424,-122.42,3641
YMAE-SRQZA,5917-HBSDW,37,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",YMAE-SRQZA,2.68,99.16,0,No,No,No,19.35,683.75,0,5917-HBSDW,Stayed,No,NULL,NULL,5917-HBSDW,Female,20,No,Yes,2,94941,1040,94941,"Mill Valley",37.9014,-122.572,28727
YMYR-DERWV,6292-TOSSS,50,0,No,None,No,Yes,Yes,No,No,No,No,"Two Year",No,"Bank Withdrawal",YMYR-DERWV,47.16,2358,0,No,No,No,24.9,1195.25,0,6292-TOSSS,Stayed,No,NULL,NULL,6292-TOSSS,Male,64,No,No,0,91759,265,91759,"Mt Baldy",34.2313,-117.662,47
YNPM-GUQNV,4958-XCBDQ,35,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",YNPM-GUQNV,39.69,1389.15,25,Yes,Yes,No,101.4,3496.3,0,4958-XCBDQ,Churned,Yes,Competitor,"Competitor offered more data",4958-XCBDQ,Male,68,Yes,No,0,92394,474,92394,Victorville,34.5671,-117.362,12083
YOMF-FWNES,5566-SOEZD,27,1,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,Yes,No,"One Year",Yes,"Credit Card",YOMF-FWNES,15.71,424.17,53,No,No,No,80.65,2209.75,0,5566-SOEZD,Stayed,No,NULL,NULL,5566-SOEZD,Male,47,No,Yes,3,96119,1604,96119,Madeline,41.042,-120.506,85
YPCN-YBAFY,6386-SZZKH,49,1,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",YPCN-YBAFY,6.45,316.05,10,Yes,Yes,Yes,107.95,5293.2,0,6386-SZZKH,Churned,Yes,Competitor,"Competitor made better offer",6386-SZZKH,Female,38,No,Yes,0,92126,373,92126,"San Diego",32.8869,-117.152,74232
YPCQ-NJMQP,9624-EGDEQ,37,0,No,None,No,Yes,No,No,No,No,No,"Two Year",No,"Credit Card",YPCQ-NJMQP,41.99,1553.63,0,No,No,No,19.8,813.3,0,9624-EGDEQ,Stayed,No,NULL,NULL,9624-EGDEQ,Female,49,No,No,0,94304,918,94304,"Palo Alto",37.387,-122.178,1723
YPHL-IXVOV,9081-WWXKP,47,8,No,None,No,Yes,No,No,No,No,No,"Two Year",No,"Credit Card",YPHL-IXVOV,37.35,1755.45,0,No,No,No,20.25,873.4,0,9081-WWXKP,Stayed,No,NULL,NULL,9081-WWXKP,Female,64,No,Yes,1,93960,856,93960,Soledad,36.4142,-121.361,13003
YPHW-HLKCM,6152-ONASV,68,4,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,"One Year",No,"Bank Withdrawal",YPHW-HLKCM,41.46,2819.28,30,No,No,No,58.25,3975.7,0,6152-ONASV,Stayed,No,NULL,NULL,6152-ONASV,Female,49,No,Yes,0,92285,426,92285,Landers,34.3417,-116.539,2182
YQEA-PCJCH,6270-OMFIW,60,9,Yes,Cable,Yes,Yes,No,No,No,Yes,No,"One Year",Yes,"Bank Withdrawal",YQEA-PCJCH,47.4,2844,29,Yes,Yes,Yes,94.4,5610.25,0,6270-OMFIW,Churned,Yes,Attitude,"Attitude of support person",6270-OMFIW,Male,33,No,Yes,0,95252,1155,95252,"Valley Springs",38.157,-120.849,11266
YQFH-SFKQY,6497-TILVL,7,1,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,"Credit Card",YQFH-SFKQY,25.64,179.48,71,No,No,No,50.7,350.35,0,6497-TILVL,Stayed,No,NULL,NULL,6497-TILVL,Female,20,No,Yes,2,90638,123,90638,"La Mirada",33.902,-118.009,47568
YQNW-BNTKD,6924-TDGMT,11,6,No,None,No,Yes,No,No,No,No,No,"One Year",Yes,"Credit Card",YQNW-BNTKD,26.11,287.21,0,No,No,No,20.55,184.95,0,6924-TDGMT,Stayed,No,NULL,NULL,6924-TDGMT,Male,34,No,Yes,0,96076,1575,96076,Platina,40.368,-122.937,215
YRAQ-LXOHM,6339-TBELP,71,0,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",YRAQ-LXOHM,6.75,479.25,15,No,No,No,86.4,6172,0,6339-TBELP,Stayed,No,NULL,NULL,6339-TBELP,Male,53,No,No,0,93015,610,93015,Fillmore,34.4082,-118.865,16013
YRKS-ZNAVV,9129-UXERG,18,0,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,"Credit Card",YRKS-ZNAVV,1.27,22.86,3,Yes,Yes,Yes,103.6,1806.35,0,9129-UXERG,Stayed,No,NULL,NULL,9129-UXERG,Female,65,Yes,No,0,91405,224,91405,"Van Nuys",34.2025,-118.448,51348
YSIW-COAWI,8543-MSDMF,3,0,Yes,Cable,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",YSIW-COAWI,44.42,133.26,6,Yes,Yes,Yes,77.4,206.15,0,8543-MSDMF,Joined,No,NULL,NULL,8543-MSDMF,Male,36,No,No,0,92236,394,92236,Coachella,33.68,-116.172,23170
YTHF-LPEQZ,8466-PZBLH,67,10,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",No,"Bank Withdrawal",YTHF-LPEQZ,11.31,757.77,57,Yes,Yes,Yes,104.6,6885.75,0,8466-PZBLH,Stayed,No,NULL,NULL,8466-PZBLH,Male,32,No,Yes,3,91916,296,91916,Descanso,32.9127,-116.635,1587
YVOM-PDUTG,7030-FZTFM,72,5,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,Yes,Yes,"Two Year",No,"Credit Card",YVOM-PDUTG,45.32,3263.04,11,Yes,Yes,Yes,110.9,7922.75,0,7030-FZTFM,Stayed,No,NULL,NULL,7030-FZTFM,Male,31,No,Yes,1,93926,845,93926,Gonzales,36.5259,-121.397,9023
YVSF-DAZBP,9381-NDKME,24,1,Yes,Cable,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",YVSF-DAZBP,0,0,29,No,Yes,No,40.65,933.3,0,9381-NDKME,Churned,Yes,Dissatisfaction,"Limited range of services",9381-NDKME,Female,74,Yes,Yes,0,91731,250,91731,"El Monte",34.0799,-118.047,30211
YWHK-MXGCU,6351-SCJKT,3,0,Yes,Cable,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,No,"Credit Card",YWHK-MXGCU,0,0,25,No,No,No,41.35,107.25,0,6351-SCJKT,Joined,No,NULL,NULL,6351-SCJKT,Male,32,No,No,0,95062,1086,95062,"Santa Cruz",36.9746,-121.991,36631
YXYU-DXDZU,5939-SXWHM,48,1,No,None,No,Yes,Yes,No,No,No,No,"Two Year",No,"Bank Withdrawal",YXYU-DXDZU,20.73,995.04,0,No,No,No,26.3,1245.05,0,5939-SXWHM,Stayed,No,NULL,NULL,5939-SXWHM,Male,59,No,Yes,3,96062,1565,96062,Millville,40.5313,-122.148,830
YYMW-YDZSC,9570-KYEUA,64,0,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",No,"Credit Card",YYMW-YDZSC,36.54,2338.56,14,No,Yes,Yes,99.25,6549.45,0,9570-KYEUA,Stayed,No,NULL,NULL,9570-KYEUA,Male,38,No,No,0,93429,708,93429,Casmalia,34.866,-120.537,210
YYQI-XEOOX,5828-DWPIL,62,4,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",YYQI-XEOOX,4.76,295.12,3,No,No,No,89.1,5618.3,0,5828-DWPIL,Stayed,No,NULL,NULL,5828-DWPIL,Male,68,Yes,Yes,0,94550,958,94550,Livermore,37.5717,-121.66,75929
YZSP-RIHRU,6103-LIANB,59,3,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",YZSP-RIHRU,41.09,2424.31,16,Yes,Yes,Yes,99.5,5861.75,0,6103-LIANB,Stayed,No,NULL,NULL,6103-LIANB,Male,49,No,Yes,1,92683,557,92683,Westminster,33.7526,-117.994,88230
ZAHV-JDDQS,5312-IRCFR,64,8,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,"One Year",Yes,"Bank Withdrawal",ZAHV-JDDQS,37.47,2398.08,69,No,Yes,Yes,92.85,5980.75,0,5312-IRCFR,Stayed,No,NULL,NULL,5312-IRCFR,Female,21,No,Yes,3,95464,1267,95464,Nice,39.1233,-122.838,2223
ZBGZ-FZAMT,5922-ABDVO,19,1,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",ZBGZ-FZAMT,21.71,412.49,47,No,Yes,Yes,89.65,1761.05,0,5922-ABDVO,Churned,Yes,Attitude,"Attitude of support person",5922-ABDVO,Female,20,No,Yes,0,90740,143,90740,"Seal Beach",33.7546,-118.071,24180
ZBXL-YTVDQ,7129-ACFOG,5,0,Yes,Cable,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",ZBXL-YTVDQ,49.4,247,22,No,No,No,53.8,283.95,0,7129-ACFOG,Stayed,No,NULL,NULL,7129-ACFOG,Female,56,No,No,0,95246,1150,95246,"Mountain Ranch",38.2643,-120.515,1692
ZBZF-AVMBG,8908-NMQTX,72,0,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",ZBZF-AVMBG,0,0,9,Yes,Yes,Yes,65.6,4566.5,0,8908-NMQTX,Stayed,No,NULL,NULL,8908-NMQTX,Male,36,No,No,0,94595,991,94595,"Walnut Creek",37.8621,-122.075,18024
ZCNC-CBYIM,7799-LGRDP,43,0,No,None,No,Yes,Yes,No,No,No,No,"Two Year",Yes,"Credit Card",ZCNC-CBYIM,25.53,1097.79,0,No,No,No,25.7,1188.2,0,7799-LGRDP,Stayed,No,NULL,NULL,7799-LGRDP,Female,42,No,No,0,90713,135,90713,Lakewood,33.8478,-118.113,27563
ZDBO-NVYNB,5606-AMZBO,10,4,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,"Credit Card",ZDBO-NVYNB,38.03,380.3,42,No,No,No,78.15,765.15,0,5606-AMZBO,Stayed,No,NULL,NULL,5606-AMZBO,Female,23,No,Yes,0,93560,763,93560,Rosamond,34.9031,-118.411,14931
ZETU-RVAUU,7938-OUHIO,3,0,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",ZETU-RVAUU,32.76,98.28,73,Yes,Yes,Yes,98.7,293.65,0,7938-OUHIO,Churned,Yes,Attitude,"Attitude of service provider",7938-OUHIO,Male,28,No,No,0,94941,1040,94941,"Mill Valley",37.9014,-122.572,28727
ZFGD-YTCLN,9103-TCIHJ,15,0,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,"Mailed Check",ZFGD-YTCLN,40.66,609.9,8,No,No,No,55.7,899.8,0,9103-TCIHJ,Churned,Yes,Price,"Price too high",9103-TCIHJ,Female,60,No,No,0,90059,50,90059,"Los Angeles",33.9273,-118.25,38128
ZFJM-IGWYO,5919-VCZYM,2,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Credit Card",ZFJM-IGWYO,40.28,80.56,0,No,No,No,20.05,42.7,0,5919-VCZYM,Joined,No,NULL,NULL,5919-VCZYM,Male,19,No,No,0,92707,567,92707,"Santa Ana",33.7148,-117.873,62634
ZGUE-GZJBX,6048-QBXKL,2,0,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,"Credit Card",ZGUE-GZJBX,31.74,63.48,25,No,No,No,56.55,118.25,0,6048-QBXKL,Joined,No,NULL,NULL,6048-QBXKL,Female,68,Yes,No,0,95653,1369,95653,Madison,38.6743,-121.962,844
ZHIG-TZODN,8100-HZZLJ,43,0,Yes,Cable,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",ZHIG-TZODN,5.6,240.8,30,No,Yes,Yes,63.95,2737.05,0,8100-HZZLJ,Stayed,No,NULL,NULL,8100-HZZLJ,Female,26,No,No,1,92201,382,92201,Indio,33.7139,-116.237,56307
ZHRW-EPHLU,5192-EBGOV,1,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",ZHRW-EPHLU,45.81,45.81,21,Yes,No,No,85.7,85.7,0,5192-EBGOV,Churned,Yes,Competitor,"Competitor had better devices",5192-EBGOV,Female,68,Yes,No,0,92823,579,92823,Brea,33.9241,-117.794,1408
ZIGF-HFFSM,5297-MDOIR,63,7,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,No,Yes,"One Year",Yes,"Credit Card",ZIGF-HFFSM,34.51,2174.13,46,No,No,Yes,81.15,5224.5,0,5297-MDOIR,Stayed,No,NULL,NULL,5297-MDOIR,Female,20,No,Yes,0,91754,263,91754,"Monterey Park",34.0503,-118.147,33280
ZIWX-BFIVK,7912-SYRQT,7,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",ZIWX-BFIVK,18.99,132.93,23,No,No,No,75.1,552.95,0,7912-SYRQT,Churned,Yes,Competitor,"Competitor offered more data",7912-SYRQT,Female,35,No,No,0,90042,39,90042,"Los Angeles",34.1157,-118.193,64672
ZJSB-CQHAP,9677-AVKED,53,0,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,"One Year",Yes,"Bank Withdrawal",ZJSB-CQHAP,14.54,770.62,18,Yes,Yes,Yes,84.6,4449.75,0,9677-AVKED,Stayed,No,NULL,NULL,9677-AVKED,Female,55,No,No,2,91750,261,91750,"La Verne",34.1447,-117.77,35530
ZLLZ-MGZFK,8773-HHUOZ,17,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",ZLLZ-MGZFK,40.55,689.35,41,Yes,Yes,Yes,64.7,1093.1,0,8773-HHUOZ,Churned,Yes,Competitor,"Competitor offered higher download speeds",8773-HHUOZ,Female,20,No,No,0,90032,29,90032,"Los Angeles",34.0788,-118.178,46960
ZMCT-TLVXW,7217-JYHOQ,24,6,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",ZMCT-TLVXW,44.57,1069.68,26,No,Yes,Yes,70.3,1706.45,0,7217-JYHOQ,Stayed,No,NULL,NULL,7217-JYHOQ,Male,30,No,Yes,2,91505,232,91505,Burbank,34.1742,-118.346,29245
ZMCT-XDTSJ,7569-NMZYQ,72,1,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",ZMCT-XDTSJ,41.14,2962.08,53,Yes,Yes,Yes,118.75,8672.45,0,7569-NMZYQ,Stayed,No,NULL,NULL,7569-NMZYQ,Female,33,No,Yes,3,95461,1264,95461,Middletown,38.7874,-122.587,7789
ZMGI-JDBGK,7234-KMNRQ,4,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Credit Card",ZMGI-JDBGK,8.38,33.52,0,No,No,No,19,73.45,0,7234-KMNRQ,Stayed,No,NULL,NULL,7234-KMNRQ,Male,21,No,No,0,90272,87,90272,"Pacific Palisades",34.0794,-118.548,22548
ZMIH-XAAMX,7503-MIOGA,72,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",ZMIH-XAAMX,48.51,3492.72,17,Yes,Yes,No,89.85,6697.35,0,7503-MIOGA,Stayed,No,NULL,NULL,7503-MIOGA,Female,68,Yes,Yes,0,93461,730,93461,Shandon,35.6345,-120.294,1255
ZMII-KVIUM,5787-KXGIY,72,3,No,None,No,Yes,No,No,No,No,No,"Two Year",No,"Credit Card",ZMII-KVIUM,2.61,187.92,0,No,No,No,19.3,1304.8,0,5787-KXGIY,Stayed,No,NULL,NULL,5787-KXGIY,Male,54,No,Yes,0,94303,917,94303,"Palo Alto",37.4581,-122.115,45499
ZMVK-QDUHK,6119-SPUDB,46,0,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,"Two Year",No,"Credit Card",ZMVK-QDUHK,0,0,2,No,No,No,38.25,1755.35,0,6119-SPUDB,Stayed,No,NULL,NULL,6119-SPUDB,Male,40,No,No,0,95695,1404,95695,Woodland,38.7197,-121.862,38547
ZMZJ-ZPRNY,4900-MSOMT,72,7,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",ZMZJ-ZPRNY,49.12,3536.64,23,Yes,No,No,80.2,5714.2,0,4900-MSOMT,Stayed,No,NULL,NULL,4900-MSOMT,Female,39,No,Yes,3,96140,1619,96140,"Carnelian Bay",39.2274,-120.092,1943
ZNOX-STUVP,8216-AZUUZ,42,1,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",ZNOX-STUVP,12.6,529.2,26,Yes,Yes,Yes,100.4,4303.65,0,8216-AZUUZ,Stayed,No,NULL,NULL,8216-AZUUZ,Female,42,No,Yes,3,94118,904,94118,"San Francisco",37.7813,-122.462,38955
ZOKM-GUIQG,5445-UTODQ,7,1,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",ZOKM-GUIQG,11.58,81.06,27,Yes,No,No,81.1,576.65,0,5445-UTODQ,Churned,Yes,Competitor,"Competitor made better offer",5445-UTODQ,Female,35,No,Yes,0,92117,365,92117,"San Diego",32.8251,-117.199,51213
ZRNS-PKZWI,7511-YMXVQ,9,0,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",ZRNS-PKZWI,0,0,20,Yes,Yes,Yes,45.4,418.8,0,7511-YMXVQ,Churned,Yes,Competitor,"Competitor had better devices",7511-YMXVQ,Male,54,No,No,0,90262,82,90262,Lynwood,33.9236,-118.201,69850
ZRSY-MOCMB,5650-YLIBA,31,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",ZRSY-MOCMB,42.05,1303.55,12,No,No,No,81.15,2640.55,0,5650-YLIBA,Stayed,No,NULL,NULL,5650-YLIBA,Male,60,No,No,0,95453,1257,95453,Lakeport,39.0805,-122.955,11180
ZRVL-OWPNW,8510-TMWYB,54,9,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",ZRVL-OWPNW,23.02,1243.08,21,No,No,No,59.8,3246.45,0,8510-TMWYB,Stayed,No,NULL,NULL,8510-TMWYB,Female,61,No,Yes,3,95814,1426,95814,Sacramento,38.5845,-121.492,16599
ZSHD-LRUGU,5447-VYTKW,27,0,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,"Credit Card",ZSHD-LRUGU,15.09,407.43,28,No,No,No,53.45,1461.45,0,5447-VYTKW,Stayed,No,NULL,NULL,5447-VYTKW,Male,53,No,No,0,90064,54,90064,"Los Angeles",34.0373,-118.424,24505
ZSMG-UTYUO,7542-CYDDM,18,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Credit Card",ZSMG-UTYUO,22.97,413.46,0,No,No,No,20.05,358.5,0,7542-CYDDM,Stayed,No,NULL,NULL,7542-CYDDM,Male,61,No,No,0,95382,1216,95382,Turlock,37.5297,-120.854,24708
ZTCJ-AYASC,9848-JQJTX,72,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",ZTCJ-AYASC,24.53,1766.16,12,Yes,Yes,Yes,100.9,7459.05,0,9848-JQJTX,Stayed,No,NULL,NULL,9848-JQJTX,Male,52,No,No,0,90291,94,90291,Venice,33.9918,-118.479,31021
ZTNZ-WIUTT,8824-RWFXJ,3,1,Yes,Cable,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,"Mailed Check",ZTNZ-WIUTT,29.29,87.87,52,No,No,Yes,56.15,168.15,0,8824-RWFXJ,Churned,Yes,Competitor,"Competitor had better devices",8824-RWFXJ,Male,21,No,Yes,0,95062,1086,95062,"Santa Cruz",36.9746,-121.991,36631
ZVHQ-DJBWM,9544-PYPSJ,62,1,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,Yes,"Two Year",Yes,"Credit Card",ZVHQ-DJBWM,45.76,2837.12,12,No,Yes,No,96.1,6019.35,0,9544-PYPSJ,Stayed,No,NULL,NULL,9544-PYPSJ,Female,67,Yes,Yes,2,92020,319,92020,"El Cajon",32.797,-116.969,55277
ZZVO-ZECIQ,5828-AVIPD,19,1,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,No,No,"One Year",Yes,"Bank Withdrawal",ZZVO-ZECIQ,5.93,112.67,51,Yes,Yes,Yes,100.95,1875.55,0,5828-AVIPD,Churned,Yes,Other,"Poor expertise of online support",5828-AVIPD,Male,29,No,Yes,0,96126,1611,96126,Sierraville,39.5597,-120.346,227
KJDK-OKBFE,4915-BFSXL,70,9,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,"Two Year",No,"Credit Card",KJDK-OKBFE,22.67,1586.9,29,Yes,No,No,68.95,4858.7,0,4915-BFSXL,Stayed,No,NULL,NULL,4915-BFSXL,Male,49,No,Yes,1,95041,1078,95041,"Mount Hermon",37.0512,-122.056,77
KJHP-TWVFU,9576-ANLXO,3,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",KJHP-TWVFU,26.26,78.78,30,No,No,No,69.55,222.3,0,9576-ANLXO,Churned,Yes,Competitor,"Competitor offered higher download speeds",9576-ANLXO,Female,30,No,No,0,93219,644,93219,Earlimart,35.8581,-119.306,9318
KKRV-DCWZR,6137-NICCO,6,7,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,"Credit Card",KKRV-DCWZR,41.29,247.74,19,Yes,No,No,94.05,518.75,0,6137-NICCO,Stayed,No,NULL,NULL,6137-NICCO,Female,39,No,Yes,2,92571,512,92571,Perris,33.8283,-117.202,26357
KLJJ-FVJXE,8445-DNBAE,1,0,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",KLJJ-FVJXE,43.05,43.05,69,No,No,No,50.05,50.05,0,8445-DNBAE,Joined,No,NULL,NULL,8445-DNBAE,Male,24,No,No,3,95814,1426,95814,Sacramento,38.5845,-121.492,16599
KLQC-QMHST,9058-CBREO,1,0,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,"Credit Card",KLQC-QMHST,22.56,22.56,2,No,No,No,50.55,50.55,0,9058-CBREO,Churned,Yes,Dissatisfaction,"Product dissatisfaction",9058-CBREO,Female,69,Yes,No,0,95388,1220,95388,Winton,37.4213,-120.6,11463
KMAD-YAFET,6172-FECYY,49,1,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",KMAD-YAFET,39.6,1940.4,20,Yes,No,No,84.5,4254.85,0,6172-FECYY,Churned,Yes,Competitor,"Competitor offered more data",6172-FECYY,Male,55,No,Yes,0,94509,930,94509,Antioch,37.9801,-121.802,90891
KMJZ-DSBDE,7703-ZEKEF,23,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",KMJZ-DSBDE,18.7,430.1,24,No,No,No,81,1917.1,0,7703-ZEKEF,Churned,Yes,Competitor,"Competitor offered more data",7703-ZEKEF,Male,47,No,No,0,92249,400,92249,Heber,32.7306,-115.501,3535
